Number;Name;Provider;Tag;Channel File Name;Service File Name;Service Type;picon
0;DISNEY CHANNEL;CSAT;CSAT,HDTV,TV channels;3733945facbffc8338802a457b74230c;9ddc37071a3e6f2fa6be77df973fb6dc;25;picon://1_0_19_232F_442_1_C00000_0_0_0.png
0;W9;CSAT;CSAT,HDTV,TV channels;388e1d8ab4a7621887d55655a81be505;29cc671dadcedd29d3f00b84d391ea39;25;picon://1_0_19_2458_440_1_C00000_0_0_0.png
0;NUMERO 23;CSAT;CSAT,HDTV,TV channels;3c157e5470e5916144ac4338004fa0dd;1348c993360a652a62a572e6500ce526;25;picon://1_0_19_2136_400_1_C00000_0_0_0.png
0;CINE+ CLASSIC;CSAT;CSAT,HDTV,TV channels;3c995429b4b44220d0c572e6fc96a148;3c2375e91a5b01239394a3782a6476b7;25;picon://1_0_19_2269_438_1_C00000_0_0_0.png
0;FRANCE 3;CSAT;CSAT,SDTV,TV channels;3e7a136a01ea02989baaf483f801886a;ae1e7efb4a68de566021b1242e0429ab;1;picon://1_0_1_2010_430_1_C00000_0_0_0.png
0;TMC;CSAT;CSAT,SDTV,TV channels;4007abdb20cb95fa998232a0e28359bc;dad6c17cae56fac39e054db7bf454bca;1;picon://1_0_1_2013_430_1_C00000_0_0_0.png
0;NUMERO 23;CSAT;CSAT,SDTV,TV channels;43e954cfa87c68dc80e9fd873a993866;d22c9ac53556d2054890bf94023fa0b5;1;picon://1_0_1_1FB9_434_1_C00000_0_0_0.png
0;ARTE;CSAT;CSAT,HDTV,TV channels;446835a208c737002fd30bbb886d60a3;7a39180735ec3778d6acf17b18df1e82;25;picon://1_0_19_2455_440_1_C00000_0_0_0.png
0;iTELE;CSAT;CSAT,HDTV,TV channels;463e5091c826b5505f050e476b1eeff6;c3d301abd4a05002f60e5d28b796a29d;25;picon://1_0_19_226A_438_1_C00000_0_0_0.png
0;TF1;CSAT;CSAT,SDTV,TV channels;493d70754f748307844619855203a7d1;57ff21f056449995496ae20382663845;1;picon://1_0_1_2206_44C_1_C00000_0_0_0.png
0;FRANCE 2;CSAT;CSAT,SDTV,TV channels;497956c8526de31a5ed23284ddb6ffad;cf8a1fdb92acb137d012263035a8f90f;1;picon://1_0_1_2011_430_1_C00000_0_0_0.png
0;iTELE;CSAT;CSAT,SDTV,TV channels;49bd3106c2448ad1b794f14aa5f47a70;1d07e1523f3f1ae660b7048f38b9e981;1;picon://1_0_1_200A_430_1_C00000_0_0_0.png
0;NRJ 12;CSAT;CSAT,SDTV,TV channels;4bc675b083b155e10c37a805b4e9bd7a;1400b5e8c131af26c7167efd9266ef06;1;picon://1_0_1_2022_430_1_C00000_0_0_0.png
0;MCM TOP;CSAT;CSAT,HDTV,TV channels;4ff3aadfba8c337151085c1c656f45e8;a7a1776db1e0a40b7a9b1acd53783028;25;picon://1_0_19_219B_448_1_C00000_0_0_0.png
0;FRANCE O;CSAT;SDTV,TV channels;4ff87faf2c96a5fb08dc4edd208d28b5;1ca4bda33cb7978e4c56d43d0f6a1251;1;picon://1_0_1_21FE_44C_1_C00000_0_0_0.png
0;F3 CENTRE;CSAT;SDTV,TV channels;5431214693ed398798828b785b38a32c;e01c3c73cdd29437208d721e91b4907c;1;picon://1_0_1_264C_460_1_C00000_0_0_0.png
0;TEVA;CSAT;CSAT,HDTV,TV channels;5585ec1841dae71c44a326e3a312925b;80fcd656ec53eb8704084419c1cbb29f;25;picon://1_0_19_26B1_43E_1_C00000_0_0_0.png
0;F3 AUVERGNE;CSAT;SDTV,TV channels;574ac2e519b542ce0716bb83a94130c3;b3320c319badbe054465b6ff09bf9668;1;picon://1_0_1_25E9_45E_1_C00000_0_0_0.png
0;SERIE CLUB;CSAT;HDTV,TV channels;5a5dd8282f99cf19c39f67e9e30fcfec;7547a2af8e8a263b1468dad5ad998953;25;picon://1_0_19_1969_44E_1_C00000_0_0_0.png
0;EUROSPORT 2;CSAT;CSAT,SDTV,TV channels;5ad653631ecf03661acba61906ab42f3;5c561c0de70eac03271e9bbbd1814e46;1;picon://1_0_1_2201_44C_1_C00000_0_0_0.png
0;F3 FRANCHE COMTE;CSAT;SDTV,TV channels;5ca425145dff70c620aa239108458956;fde74eaa137173f20ae6af53c96199a5;1;picon://1_0_1_25E6_45E_1_C00000_0_0_0.png
0;F3 LANGUEDOCROU;CSAT;SDTV,TV channels;5d2e7e94c86151793f778a84ddd1eb55;3ad43c1ab0c06454d56fbbe0cf27bd5d;1;picon://1_0_1_2653_460_1_C00000_0_0_0.png
0;FRANCE 4;CSAT;CSAT,HDTV,TV channels;5d7fdadfed75bdaa6265fea3c7565443;cdba8ed2e8ee293113035e6ee060d3c1;25;picon://1_0_19_219C_448_1_C00000_0_0_0.png
0;F3 BOURGOGNE;CSAT;SDTV,TV channels;6285ebe7423bd5dab6c11820a4265eee;09dfbbfd920b1cb9bd2a4e6abd149eb8;1;picon://1_0_1_264D_460_1_C00000_0_0_0.png
0;F3 CORSEVIASTELLA;CSAT;SDTV,TV channels;665db7dde8d35c110074f29d2b8a7a3a;ae8d3927f5824fed7239d68ca63c0c0f;1;picon://1_0_1_2654_460_1_C00000_0_0_0.png
0;CANAL+;CSAT;CSAT,HDTV,TV channels;67c97390c9d586c2713aa4b13fc452dd;dcf54f8072990c0f2768ad16335eca4f;25;picon://1_0_19_2261_438_1_C00000_0_0_0.png
0;F3 BNORMANDIE;CSAT;SDTV,TV channels;6a6355397feebb9b93e73fc478eef545;c4e803d600ce758384c1b8591a0d60dc;1;picon://1_0_1_2649_460_1_C00000_0_0_0.png
0;D17;CSAT;CSAT,SDTV,TV channels;707d7cd2cead1d7e9007591d1ee4686a;7553a1e7130f1cff1fa8ac8edca3b2a5;22;picon://1_0_1_1FBC_434_1_C00000_0_0_0.png
0;NUMERO 23;CSAT;CSAT,SDTV,TV channels;7371577c40052b89eb146084f3b2b2c7;c7065cc11e7b3c38e4af16d8e5fc70c1;1;picon://1_0_1_1FAF_434_1_C00000_0_0_0.png
0;F3 PAYS DE LOIRE;CSAT;SDTV,TV channels;742a4ad452659435be65bc8a8d1c3542;12edc49adac44702b924525784080eb1;1;picon://1_0_1_264A_460_1_C00000_0_0_0.png
0;DISNEY CHANNEL;CSAT;CSAT,SDTV,TV channels;74d5f12ffc00996b54a4b9bf668234cb;097d684ce59fe3186b4cb01d630cdb51;1;picon://1_0_1_1FA9_434_1_C00000_0_0_0.png
0;MCM;CSAT;CSAT,SDTV,TV channels;770b7602f0721082352537c83cd53bc1;6d22966f38f1c8697102d2e0d9a31b4b;1;picon://1_0_1_1FAB_434_1_C00000_0_0_0.png
0;LCI;CSAT;CSAT,SDTV,TV channels;7bde0074a01f4a9d5e522504b9f136fa;21247b1d195d2146ea1a05d16201ec4b;1;picon://1_0_1_200F_430_1_C00000_0_0_0.png
0;TF1;CSAT;CSAT,SDTV,TV channels;7c604b913f63556be637c7490428fc53;e5d1365a8523c0026af43351e356aab7;1;picon://1_0_1_221A_44C_1_C00000_0_0_0.png
0;F3 PICARDIE;CSAT;SDTV,TV channels;81687653c9cabe77025d0c7c44d113aa;7ca21013b13f792e721ed78d2818af93;1;picon://1_0_1_25E5_45E_1_C00000_0_0_0.png
0;CINE+ EMOTION;CSAT;CSAT,HDTV,TV channels;82cae9331e5d100469235a8225797907;ce8069007e2579b6b4f4013ae17d06ac;25;picon://1_0_19_245B_440_1_C00000_0_0_0.png
0;CINE+ CLASSIC;CSAT;CSAT,SDTV,TV channels;878e5b8031b3e81d197727b35c25050c;29c102c51bde63938383236b53d999fe;1;picon://1_0_1_1FA5_434_1_C00000_0_0_0.png
0;F3 MIDI PYRENEES;CSAT;SDTV,TV channels;87c29d1f8cdd95fd80eff709662f07d5;c4eadea1ced6a0e449b8521a4050ecf7;1;picon://1_0_1_25F0_45E_1_C00000_0_0_0.png
0;CANAL+;CSAT;CSAT,SDTV,TV channels;895680f714fb93f4331330ba7e7c448c;243ab07d28c4d2a41968d004245b10fa;1;picon://1_0_1_2031_430_1_C00000_0_0_0.png
0;F3 RHONE ALPES;CSAT;SDTV,TV channels;8feb9c72b475cd84a0dd8402accf88f5;4d8b5d23c5e8bf93748d21c992be0a96;1;picon://1_0_1_25EE_45E_1_C00000_0_0_0.png
0;CANAL+;CSAT;CSAT,SDTV,TV channels;90030251e341f0d06636958e51db6cdb;ddac2d2a85c340a468a5dd281c26345f;1;picon://1_0_1_2009_430_1_C00000_0_0_0.png
0;CINE+ EMOTION;CSAT;CSAT,SDTV,TV channels;90de19aee1a52b6b2a4d23ac88f7c59c;934ac58106c674f80aa1fba9b4f23f2f;1;picon://1_0_1_1FA6_434_1_C00000_0_0_0.png
0;M6;CSAT;CSAT,HDTV,TV channels;92f2301963525564e668e1f3c2c801ee;365007734e8280459750be10d1251245;25;picon://1_0_19_2457_440_1_C00000_0_0_0.png
0;FRANCE 5;CSAT;CSAT,SDTV,TV channels;931c9128929f585bc4d9f55e2f04e814;2cd4b1ad69f2be01642321ccb554b94d;1;picon://1_0_1_2200_44C_1_C00000_0_0_0.png
0;FRANCE 2;CSAT;CSAT,HDTV,TV channels;942ce5db131b7d1a8b5648ec4c3f4d23;fb2b0d45107404a42e0ec6af23212d70;25;picon://1_0_19_245A_440_1_C00000_0_0_0.png
0;CANAL+;CSAT;CSAT,SDTV,TV channels;96813a228e6e2b92c1ca14f59584a707;a04331611c08dd1826fff1cdae0390ae;1;picon://1_0_1_201D_430_1_C00000_0_0_0.png
0;EUROPE 1;CSAT;Radio;06596de5dd498cf3d8690dfbfaf1d75a;ac3ecde7a549f67db6e190a36ec6c983;2;picon://1_0_2_23CE_44A_1_C00000_0_0_0.png
0;RADIO COURTOISIE;CSAT;Radio;09c3a8e7f4b67d8079b9bd2b3ed718a3;4966bc577e9955f40b993f64690c838a;2;picon://1_0_2_23B5_44A_1_C00000_0_0_0.png
0;F3 PROV ALPES;CSAT;SDTV,TV channels;9a65e21837e06af2cd17cd3c01110fb8;22332dee66d4ba35c080807ef783dbc4;1;picon://1_0_1_25EF_45E_1_C00000_0_0_0.png
0;JAZZ RADIO;CSAT;Radio;0b0a3e8dbe9b866330e192ec22935221;2b5fc1637409a8f26dce09ec197d6123;2;picon://1_0_2_23D9_44A_1_C00000_0_0_0.png
0;TF1;CSAT;CSAT,HDTV,TV channels;9c17ae68cc4dba97a1c73734356a2745;7e4a8685d6a60384d5839581b264391f;25;picon://1_0_19_2329_442_1_C00000_0_0_0.png
0;RMC INFO;CSAT;Radio;0c2e19dfbfd8fe41b05bdddbba55262d;d13e941f86d9412b1060882010fd6c35;2;picon://1_0_2_23CF_44A_1_C00000_0_0_0.png
0;RIRE & CHANSONS;CSAT;Radio;1edd74a9fa5e3e28aebadf4259baa5bc;36d6e5354a1566f4cf68c18746b0513b;2;picon://1_0_2_23D0_44A_1_C00000_0_0_0.png
0;F3 ALPES;CSAT;SDTV,TV channels;9cd247762bab3a605d63793223909095;2e790dce275e2e6e7ebbc1300c289407;1;picon://1_0_1_2650_460_1_C00000_0_0_0.png
0;MOUV';CSAT;Radio;25c514bdc670ba4746ac3eab82289d8b;016cc9ed598dac8c891effa53107c10a;2;picon://1_0_2_23C1_44A_1_C00000_0_0_0.png
0;TSF JAZZ;CSAT;Radio;280561f724db04074b55942c9b9ddff8;37f8780c23ed51d59cc7b766ddbcd425;2;picon://1_0_2_23D7_44A_1_C00000_0_0_0.png
0;FRANCE CULTURE;CSAT;Radio;2df571a1124129150e31b5f681feaebb;692f7d3ad813a8b02b09a05afda46363;2;picon://1_0_2_23C6_44A_1_C00000_0_0_0.png
0;RADIO FG;CSAT;Radio;37c8466fbedb7f18111d7d137341ac11;234a8f8fd57159bc47cdb0cc24790e0e;2;picon://1_0_2_23DB_44A_1_C00000_0_0_0.png
0;NT1;CSAT;CSAT,SDTV,TV channels;a0e476b6f360c1f3bf55639de42f85c8;7725c82ccbb6d632abfc6650407a4402;1;picon://1_0_1_2F84_454_1_C00000_0_0_0.png
0;RADIOS 2;CSAT;Radio;37fdeac14843301a38f9ef2cd6fac8d1;535b412ca62c5168292a77bc769b01cf;198;picon://1_0_C6_2399_44A_1_C00000_0_0_0.png
0;RFI INTERNAT;CSAT;Radio;4354b15c05cf1f5c66e61216ce6f8742;506788b5f30d152b7766b3177503686b;2;picon://1_0_2_23CB_44A_1_C00000_0_0_0.png
0;NRJ 12;CSAT;CSAT,SDTV,TV channels;a41815ad5c2c0ea8a84704744cd4999d;6e55b382565061bb0dda556e954ae072;1;picon://1_0_1_200E_430_1_C00000_0_0_0.png
0;FRANCE MUSIQUE;CSAT;Radio;4839da60f8f3bb610bfe22477872012a;e74f30cd23cf32115e502d22c32113a1;2;picon://1_0_2_23C2_44A_1_C00000_0_0_0.png
0;FRANCE 4;CSAT;CSAT,SDTV,TV channels;a50bafbb312521d9f2c20ec061333117;269c9c8274e46d593691770b416e26ce;1;picon://1_0_1_2213_44C_1_C00000_0_0_0.png
0;RADIO NOTRE DAME;CSAT;Radio;4c0ac0ebe1d905cbc04642155b1814d2;94d5de2d3dbe67c6ea8ca4ec5a689170;2;picon://1_0_2_23EA_44A_1_C00000_0_0_0.png
0;BBCW SERVICE;CSAT;Radio;558aa79b4c2930312e71e137c46329f7;15509c28eb2c3b5cc90025bd839126d8;2;picon://1_0_2_23B6_44A_1_C00000_0_0_0.png
0;RADIOS 3;CSAT;Radio;5df77296457272db4ebf891da099832e;f09d716862fb4f3620d0ca3905cb3cf0;198;picon://1_0_C6_239C_44A_1_C00000_0_0_0.png
0;D17;CSAT;CSAT,SDTV,TV channels;a80c9fa40de381f7e68f087020a5f109;0828deb44684a5a851896d1d10540084;1;picon://1_0_1_1FA8_434_1_C00000_0_0_0.png
0;RADIOS 1;CSAT;Radio;6a46799e3770ccb64f3aeaad74b6bf57;4d4637efd7c89bc28895c48afd65e49e;198;picon://1_0_C6_239A_44A_1_C00000_0_0_0.png
0;FRANCE INFO;CSAT;Radio;6b9edab58c7fb85a83a35ccdd0c11a92;5cd574d83c2434cea8c42381574d1d07;2;picon://1_0_2_23C4_44A_1_C00000_0_0_0.png
0;MC DOUALIYA;CSAT;Radio;6db9d19b98c10967ba577de892bba0f2;41776783d8ed5d61802aff47e9c3774d;2;picon://1_0_2_2396_44A_1_C00000_0_0_0.png
0;RTL2;CSAT;Radio;7a6ca042c757ad7e30b234f71ab74649;a6efefccb5ded4646ffd7d96f8fe6840;2;picon://1_0_2_23E2_44A_1_C00000_0_0_0.png
0;SKYROCK;CSAT;Radio;82a26a5865a02ffea7b46d14bff2afd5;09c4c14e8fd95a91e1dd85a78384b120;2;picon://1_0_2_23E3_44A_1_C00000_0_0_0.png
0;RF;CSAT;Radio;8b8faa35a9347658c70ffe6cb0b5486c;54c1b8bd50b3a5e66aaa0c3ab5934477;198;picon://1_0_C6_239B_44A_1_C00000_0_0_0.png
0;F3 ALSACE;CSAT;SDTV,TV channels;b12241922819338dd322158dd6e13618;9acffb834c564386271838b727dd11aa;1;picon://1_0_1_2652_460_1_C00000_0_0_0.png
0;BEUR FM;CSAT;Radio;9ad4407e0822bbb067414f3374c832c1;7b5f456ca1ddcc2df68eb83f23586bea;2;picon://1_0_2_23EE_44A_1_C00000_0_0_0.png
0;RFM;CSAT;Radio;ab07a8edc8c346e5d259e0b23d3e9221;cac0d1421487ff7a578f6d8c5f82073f;2;picon://1_0_2_23DF_44A_1_C00000_0_0_0.png
0;RTL;CSAT;Radio;aeac430b0b37388f469e256b9828a82e;761876532bcc731b0b57161b3dfd0631;2;picon://1_0_2_23CD_44A_1_C00000_0_0_0.png
0;CANAL+ CINEMA;CSAT;SDTV,TV channels;b31fe8fda77c3f8e48612c230a0cb92d;397a7114733dfb9bda02df6eaa7a9449;1;picon://1_0_1_200B_430_1_C00000_0_0_0.png
0;NOSTALGIE;CSAT;Radio;b277330b11c001955f93ec874bb6dee6;562b3aaa784014927335ba239242fd74;2;picon://1_0_2_23DD_44A_1_C00000_0_0_0.png
0;PLANETE+ CI;CSAT;CSAT,HDTV,TV channels;b7ce87c1da90b438e53350ac9c3dc75b;4c7f7df9092ffdb58d04d6fefd424270;25;picon://1_0_19_24C1_43C_1_C00000_0_0_0.png
0;FRANCE BLEU;CSAT;Radio;b842e3aba675b023799bc5b0f9b1b77d;45bf59acb0121769dabce83f4acb8a59;2;picon://1_0_2_23C7_44A_1_C00000_0_0_0.png
0;CONTACT FM;CSAT;Radio;b90ccae67c8e18263405e920c0d14014;d69723b08ca265163f93886de3527310;2;picon://1_0_2_23DC_44A_1_C00000_0_0_0.png
0;FRANCE INTER;CSAT;Radio;bc3ec30b098b76ff17163fdbd2e12254;e77836e2cace91c272c6b7ee30e9e0b7;2;picon://1_0_2_23C5_44A_1_C00000_0_0_0.png
0;VIRGIN RADIO;CSAT;Radio;bcab7bbf9c573c657f045370df58fe59;e50a5d0ca3717cfcff805d5cd765fb10;2;picon://1_0_2_23E0_44A_1_C00000_0_0_0.png
0;FIP;CSAT;Radio;be0c4a5f9b5b65fe3187299a1a618203;a849aa7e799500bc2ed3cf6e9f068ebd;2;picon://1_0_2_23C3_44A_1_C00000_0_0_0.png
0;F3 CHAMP ARDENNE;CSAT;SDTV,TV channels;bd93d2d34520ba5220a5e878d1f7256d;cb7e8d7fe9b300e6fed39fcde88836f9;1;picon://1_0_1_264F_460_1_C00000_0_0_0.png
0;13EME RUE;CSAT;CSAT,HDTV,TV channels;bdaca358f07548013e5cbb7f76dbb6f8;16944f8bea6783a0eaecbfe5d6c8c440;25;picon://1_0_19_19C9_444_1_C00000_0_0_0.png
0;BBC ARABIC;CSAT;Radio;c1d6c9eca71a3fe93616d946d19b8eb5;53634326be566b88f263af72ba6ba09d;2;picon://1_0_2_23B7_44A_1_C00000_0_0_0.png
0;TMC;CSAT;CSAT,SDTV,TV channels;bfd845bbc490373046640380093920d7;e150258c8245bdb53e97450b7a0825c0;1;picon://1_0_1_2027_430_1_C00000_0_0_0.png
0;SUD RADIO;CSAT;Radio;c40f4fc32e9f1db79b62e3e63859c168;f49eb69198c25ec2e13bceedc69d3965;2;picon://1_0_2_2395_44A_1_C00000_0_0_0.png
0;M6 MUSIC;CSAT;HDTV,TV channels;c1ad48b12352263d5ede6c2b0ce386dc;b4c3130d2b67036ba3d0238b1c602689;25;picon://1_0_19_1967_44E_1_C00000_0_0_0.png
0;TV5 MONDE;CSAT;SDTV,TV channels;c1ca3184e7285787e1962948ca9647cf;a6cec16f2a49a7dc49990cc7b1b47627;25;picon://1_0_19_26B6_43E_1_C00000_0_0_0.png
0;FUN RADIO;CSAT;Radio;c583273c6ebf535b90b1b96ceec91acc;20bc0a756b95b5c95f7ef629fd52a8ef;2;picon://1_0_2_23B4_44A_1_C00000_0_0_0.png
0;NT1;CSAT;CSAT,SDTV,TV channels;c3cbdbe5011e6bd5eda1abbc9e7d0bd6;6dde77c91bc5c581d59a01b97dcf6cfc;1;picon://1_0_1_2F85_454_1_C00000_0_0_0.png
0;RADIO CLASSIQUE;CSAT;Radio;cc5198c17c4a969ed77642a12cebb7e0;23d399b7e1ea14c71e52850aa46d8558;2;picon://1_0_2_23CC_44A_1_C00000_0_0_0.png
0;F3 LIMOUSIN;CSAT;SDTV,TV channels;c56fcd3251f49c9441c703a7ffaec638;0a12b50b9d6a6b45e70999d9bcf6b5bb;1;picon://1_0_1_25ED_45E_1_C00000_0_0_0.png
0;CANALSAT RADIOS;CSAT;Radio;d821a3567cc02f41ec16f7ba26e225d5;bf3b4a768a4fda200e8fd263e1212539;2;picon://1_0_2_239E_44A_1_C00000_0_0_0.png
0;BFM BUSINESS;CSAT;Radio;e17b44f03d49635318ce938dfa805d8c;bdf485d0182c59a21d64faec29d7f945;2;picon://1_0_2_2397_44A_1_C00000_0_0_0.png
0;RADIO ALFA;CSAT;Radio;e97eea2bf48c8bb012c555841512840b;424835acaf43a3576b87f93e3b8408c6;2;picon://1_0_2_23EB_44A_1_C00000_0_0_0.png
0;ARTE;CSAT;CSAT,SDTV,TV channels;c888069602b09e96ff74c1490d189973;41fba7aa50846979044a2b3407e08d70;22;picon://1_0_1_2208_44C_1_C00000_0_0_0.png
0;TV BREIZH;CSAT;HDTV,TV channels;c8983a3d78eacee283ddb579adc14a8e;ca50fd9ab2823211633746d0b35db6a4;25;picon://1_0_19_21A0_448_1_C00000_0_0_0.png
0;F3 PARIS IDF;CSAT;SDTV,TV channels;c97c1594ca2226127058afe39b31d33e;08cd5a18314fbd65a30502193160adc2;1;picon://1_0_1_25EA_45E_1_C00000_0_0_0.png
0;OUI FM;CSAT;Radio;ed2c67357fac6dc657d214f4e59ed61d;9f9b2b3083cd055eda3a255a125c74bc;2;picon://1_0_2_23D8_44A_1_C00000_0_0_0.png
0;NOVA;CSAT;Radio;f4e38efa88602dcb84525abba7e0191b;0840d7169fa4e12e2e56dd2895f7e587;2;picon://1_0_2_23DA_44A_1_C00000_0_0_0.png
0;CHERIE FM;CSAT;Radio;f96637c840c6cfa4cd2a2dde29545cea;a8a6f5798f5d2a4aa5a8786e5bac3b39;2;picon://1_0_2_23E1_44A_1_C00000_0_0_0.png
0;DECODEUR;CSAT;CSAT,SDTV,TV channels;cd5ef1b3e33d44bca403d528f0e7481c;ec8c1ebc3f3595c3e47499c112a3fb99;1;picon://1_0_1_222E_44C_1_C00000_0_0_0.png
0;6TER;CSAT;HDTV,TV channels;cdc6ddf566c31c9fb9503ae8cc076ab1;2033fca73b8e2610d082f4e6a9f4fd92;25;picon://1_0_19_20D6_45C_1_C00000_0_0_0.png
0;FRANCE 2;CSAT;CSAT,SDTV,TV channels;cf2001de2b74d939f02293b041b0b2d0;daf351038030f594071d9f76ffafab2a;1;picon://1_0_1_2025_430_1_C00000_0_0_0.png
0;PLANETE+;CSAT;CSAT,SDTV,TV channels;d23daf06d967d9714b42432a2ed2e6bf;f2c54d329113a7c2884e32e458384fa4;1;picon://1_0_1_2012_430_1_C00000_0_0_0.png
0;TCM CINEMA;CSAT;HDTV,TV channels;dc2803e2b633c90202219e4701acfdbf;f30ad9e86bf9c86afa8c73d40aa531cf;25;picon://1_0_19_26AE_43E_1_C00000_0_0_0.png
0;FRANCE 5;CSAT;CSAT,HDTV,TV channels;dfb2c18aa742366842098d0ddfd48713;413329d77f911891bf8b59d5cf419227;25;picon://1_0_19_2330_442_1_C00000_0_0_0.png
0;LCP;CSAT;CSAT,SDTV,TV channels;e0185d585293d580eaa43cb065cb3447;2751e38a87c53dfe880b26a2976d5425;1;picon://1_0_1_2217_44C_1_C00000_0_0_0.png
0;FRANCE 3;CSAT;CSAT,SDTV,TV channels;e0513a60ef3299cba5c3d01f5296b4aa;631d9d851df0db5c2cb21020263188a3;1;picon://1_0_1_2024_430_1_C00000_0_0_0.png
0;LCP;CSAT;CSAT,SDTV,TV channels;e26d52e4e0fc76b753fd79019e1fb024;371b4ebbd7982452a7390b03c1149040;1;picon://1_0_1_2203_44C_1_C00000_0_0_0.png
0;EUROSPORT 1;CSAT;CSAT,SDTV,TV channels;e2eb52625ff863bf39408e3d2c9850ff;85c9ce9254dd493c1c9b4b8772b5fd71;1;picon://1_0_1_2207_44C_1_C00000_0_0_0.png
0;NATIONAL GEO;CSAT;CSAT,SDTV,TV channels;e4d8ad49265fe61d9076600b9cec941c;6ff34f3536f0b3c33775a1a176e87c9b;1;picon://1_0_1_1FAC_434_1_C00000_0_0_0.png
0;F3 AQUITAINE;CSAT;SDTV,TV channels;e623b7442b05d9edc0f0be4d4c28baeb;45042f5ca3f26a509a7a33ae9c228763;1;picon://1_0_1_25E7_45E_1_C00000_0_0_0.png
0;DISNEY XD;CSAT;CSAT,HDTV,TV channels;ea25bc392809ff9a2abcdd8210eebfc5;a821cbb1e71a0abea78a8a03a26411cd;25;picon://1_0_19_24B9_43C_1_C00000_0_0_0.png
0;CANAL+ SPORT;CSAT;CSAT,HDTV,TV channels;eaa0a74198ab2a196294b35b70291aa5;09d14dd40dc57461a2ae3ea38ad61466;25;picon://1_0_19_2264_438_1_C00000_0_0_0.png
0;W9;CSAT;CSAT,SDTV,TV channels;ee0ffd13fb1de5b84a0ce5bc80e0330d;f30f05f174b415594e4ce9611691b287;1;picon://1_0_1_2204_44C_1_C00000_0_0_0.png
0;F3 LORRAINE;CSAT;SDTV,TV channels;effd7829732eae5d03bb69bfe3cdc145;d63b1f43e463ef3f283361304d56b16e;1;picon://1_0_1_25E8_45E_1_C00000_0_0_0.png
0;D8;CSAT;CSAT,SDTV,TV channels;f749a263bbee430582be05b383e818fd;be61dbccfea9ae37ecc3d0925f51049c;1;picon://1_0_1_21FD_44C_1_C00000_0_0_0.png
0;OCS MAX;CSAT;HDTV,TV channels;f9c4c228ab18c47df5ce8abdafedb287;a89434640b272c1d3df3eb80533ad17c;25;picon://1_0_19_196A_44E_1_C00000_0_0_0.png
0;NRJ;CSAT;Radio;2da8eca76dca877e2fe34aee90b9aa55;369ef0391231558ad7784e959787c41d;2;picon://1_0_2_23DE_44A_1_C00000_0_0_0.png
0;DISNEY CH.;DCH;SDTV,TV channels;b3a551bd5406bd3c31e9e5354600afe7;d2739d6109de93020c2847f6b36bd994;1;picon://1_0_1_76C3_40E_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;Digital +;Digital +,SDTV,TV channels;210c67caa940ad0238bd1c686849be8d;84d1ff8b52079ad50b0f9525121a2e0e;1;picon://1_0_1_75AE_422_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;Digital +;Digital +,SDTV,TV channels;25a1f178171f6fe4c3d8bdaab7ade5d8;dcfa4083d3c769cf01402ebd780371d4;1;picon://1_0_1_75AA_422_1_C00000_0_0_0.png
0;Bloomberg Europe TV;DIGITAL +;Digital +,SDTV,TV channels;32f58a63588c2374398d917baafcf5ad;82e71b10892a75ec968a347be50f3137;22;picon://1_0_16_2753_402_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;Digital +;Digital +,SDTV,TV channels;6d49ade2a0dea537c1631644d96215b8;0baadd45f6fc50026dc6d10af66d2198;1;picon://1_0_1_75EE_422_1_C00000_0_0_0.png
0;SYFY;DIGITAL +;Digital +,SDTV,TV channels;7bafabca5712ae9eb69839566e568bd5;5052efad109637cf6c9c4edaa702198e;1;picon://1_0_1_7796_424_1_C00000_0_0_0.png
0;ANTENA 3;DIGITAL +;SDTV,TV channels;8c2b67c43c0527c5d93a1d0f21d8e960;f4a8c8f681a1250e6e07c8694e2d2a18;1;picon://1_0_1_7604_408_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;DIGITAL +;Digital +,SDTV,TV channels;95ff77a82d11325746a6fb1aa7cabc93;84d604619762114b75dca9395364ffd2;1;picon://1_0_1_75F5_422_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;Digital +;Digital +,SDTV,TV channels;afa3883bc9dd9671e0a7091fe9253233;828f08f23e4c0673078977b345eabc58;1;picon://1_0_1_75CF_422_1_C00000_0_0_0.png
0;**ERROR** Name not Found.;DIGITAL +;Digital +,SDTV,TV channels;cd533ac0028659847e9e94b0b4cf608c;21ef928ebe623ca9c225b9570e612a31;1;picon://1_0_1_75CE_422_1_C00000_0_0_0.png
0;LA SEXTA;Digital+;SDTV,TV channels;00cda054b74b955d621426276a7df0e2;1305ea9aa28664e1b27cdc670de38af4;1;picon://1_0_1_77BF_40A_1_C00000_0_0_0.png
0;CALLE 13 HD;DIGITAL+;DIGITAL+,HDTV,TV channels;19b4e516d407d9c1ff2df23252c37bc0;26ea5a7f9f2aca9d2ba98040be4b888c;25;picon://1_0_19_781F_428_1_C00000_0_0_0.png
0;FOX HD;DIGITAL+;DIGITAL+,HDTV,TV channels;1dbd710d5674377107eb46bf91583fb1;a3d423c33c3f45469794366592eb3d46;25;picon://1_0_19_7504_420_1_C00000_0_0_0.png
